,y_test,prediction
3723,4580.704000000001,3708.010540079356
6429,4138.6128,3783.9762796702003
5472,1797.66,2055.5151833165837
745,960.7494,1279.4043361786526
4367,5201.2296,2683.2431484284266
3690,4757.8068,4204.9294015255655
1953,731.0484,3890.9432685893753
109,812.2760000000001,554.5283235264807
7072,335.5632,-21.0685356280851
4581,1245.046,1210.5353691886326
3411,1947.465,1323.1198583035743
2118,780.3176,3091.155483735116
3305,1618.5598,1838.2265016406932
4632,2554.0088,2914.371566331287
3729,3408.8959999999997,3087.106191236999
2839,4711.2008,2517.364070470754
6322,3064.0116,2024.594885922909
346,1937.4779999999998,1128.4317225813015
5128,1845.5976,4161.336614165373
1095,3383.5956,2424.958514753828
7916,1544.656,1260.7478861289842
4634,215.7192,1507.2044100993098
4654,1378.2060000000001,2467.212970328959
1933,1989.4104,1777.248192682044
5480,3567.3564,3049.052322097833
6785,862.8768,927.1846746860513
6491,1868.2348,1295.6324969024117
5110,4211.185,2641.9690781495306
7537,587.2356,707.4547153079477
1,443.4228,435.0283775015782
1013,3139.9128,4151.537313901661
6717,2863.6058,2784.9508589573065
620,878.8560000000001,734.8099302569218
7530,160.4578,646.608327816371
7604,2263.72,1337.0731489270863
4374,535.3032,2859.739597147081
67,1118.5439999999999,3025.1867832124303
2815,2067.3089999999997,3598.276939171268
7889,377.5086,169.2982643603723
1806,171.7764,933.7015678256239
1632,1975.4286,1337.2725059171657
5075,2597.2858,2611.7271257227553
8027,4921.5936,2441.137622244373
7885,139.81799999999998,382.84806223650867
2266,1205.098,1954.782950134494
4347,525.982,2291.580652773397
8317,1306.9654,1521.098112438299
7552,2773.0570000000002,2626.7875696554042
3398,141.8154,-1122.9643751652393
4431,2712.4692,3022.59970419345
6641,604.5464,546.726200675475
7660,788.3072,835.7557324723363
8120,1471.418,2494.5000742428524
898,3047.3666,2167.617298095898
1577,2133.2232,3760.1234228162666
6836,111.8544,-886.015073204152
1096,2241.0828,2010.59470742415
7756,2563.33,3097.749985154733
1473,1593.9252,1390.4980348231468
6457,1504.0422,2317.526418184505
401,426.11199999999997,1559.1356169555793
2865,1629.8784,1715.3326268804692
1262,3828.35,2480.789460693618
6087,1482.0708,1718.9162491309671
728,716.4008,2825.436152232237
1377,2432.8332,2014.544699231414
2481,1192.4478,2131.5499008954207
6671,708.4112,973.6742545231036
1545,677.1186,1677.9272740032407
6408,3293.7126,3062.7535793186817
1688,1078.596,2401.2103362885464
4001,1315.6208,2792.1620245408426
2537,1789.6704,3519.7924457015874
1170,2250.404,2484.9822168508667
5460,2996.1,3836.68979688835
7384,2173.1712,2579.293864825069
1336,1981.4208,1742.095959106232
8455,4206.5244,2514.2337821941123
5516,3238.4512,2588.550094786051
88,661.8052,1574.8337876557694
6813,1765.7016,2410.3832799692814
4046,3675.216,3942.909562928097
8194,469.389,647.3114098495794
8293,850.8924,729.5654513726314
4563,4697.8848,3818.849141472376
6948,386.164,-275.7810882388926
4258,2865.6032,2793.692569058776
5371,1427.4752,1007.0594631787224
6857,1627.881,1828.3491317618812
4055,2596.62,2975.6752643122068
219,1139.1838,666.6730651299231
7987,1222.4088,2248.962408430859
195,540.6296,676.9600180921002
5592,3435.528,3660.2795278476387
1640,3306.3628,1688.9768379236662
2237,2311.6576,2315.9410739973737
3977,3795.06,3566.178240845187
7769,926.7936,664.1702887410897
3883,1779.0176,3498.622299646174
4918,3175.866,2813.0354052581006
8229,3466.1548,2877.886077251881
2213,4379.6324,3161.488255767822
3410,4207.856,4089.354856776162
7637,1366.2216,884.071076152486
5793,3588.6620000000003,2545.5415437970832
5213,3251.7672,2339.132042628261
7923,1010.6844,846.3646611871113
7084,2277.036,1546.1288225195315
7466,277.6386,-365.5215000165772
6986,173.108,-587.6796918499788
5001,1438.128,1218.0203801103894
4393,4514.124,3499.0470855777685
7184,1669.8264,1340.2367806434263
5176,1442.7886,2098.784189503952
3445,3202.498,3894.6994721993337
3009,5695.2532,4918.8585408710405
608,2694.4926,2301.2406388881855
8051,2175.8344,1616.5808683085722
3181,4414.254,2256.1727247172994
832,2251.7356,3281.2597264354804
5850,1587.2672,1671.6153592310222
4921,4579.3724,3608.5646469144217
5507,739.038,537.9339843083299
405,48.6034,-1081.1313835269539
414,829.5868,904.6520381973669
7729,2189.1504,2801.8915009850375
2709,1018.674,642.8628129869978
5200,2804.3496,1657.5134460390623
6244,1125.202,3283.113039034926
2799,3928.8858,2902.518381834328
8465,2726.4509999999996,2868.62067251501
3537,542.627,-55.078477977664534
4125,1159.8236,1297.8703713596678
8356,4026.7584,4933.823490961875
1872,2866.2690000000002,2924.881255692752
8188,2423.512,1959.561912180191
8246,4673.916,2770.9092589522684
66,4865.6664,2710.09357037023
7986,1593.9252,1531.4289405129543
2234,1454.773,1268.016605752864
413,521.3214,2765.2517942381614
1330,1744.396,1411.3232212227415
5064,2386.2272,1205.7007815385396
6981,2005.3896,2658.4166263306006
8249,3578.675,3697.281951715206
5585,1840.9370000000001,3857.279394352696
6562,6275.165,3122.638404523313
1351,89.883,-303.8253146149066
241,639.168,735.9372540237166
5054,623.1888,1394.048767533986
7199,1462.0968,1956.4776466480148
6912,4005.4528,3967.8313731951293
3673,2460.7968,2724.1632696551947
8457,1516.6924,1425.9348520910196
7189,1211.756,612.4462353609765
1791,492.69199999999995,-312.77436834024616
5689,3910.9092,2822.235161871948
2011,373.5138,548.079814002174
2137,2163.85,1473.679373211413
3081,1239.7196,2876.826776389071
7563,1098.57,1153.3154309942656
7146,1374.2112,1853.772457281441
3957,1414.825,1368.250731518644
939,4940.236,2820.964874366157
3473,772.328,1518.2755449897022
2027,1657.842,1832.5459669097224
6018,1438.128,1384.0148494260343
5776,2516.724,1956.084668861588
4928,1500.7132,1752.9049130794158
4250,1358.2320000000002,1563.4159407673703
6692,4813.734,2696.2525079604375
3517,1071.938,767.2473025587797
8237,175.1054,952.1051096814267
381,1318.2839999999999,2085.3645984024274
3294,1794.3310000000001,2626.9432592934763
8476,1280.9992,1762.2794378174635
7807,65.2484,-760.8770345513701
3638,4595.3516,3177.1417100704625
4761,2817.6656,1635.3997747020078
1391,829.5868,1628.5226642045552
5194,3946.8624,4049.0748321514016
6315,705.748,580.7735192953576
223,3552.7088,1975.4576153837008
2611,592.562,1053.162696327991
7144,5944.2624,4413.955155031292
1662,1142.5128,1613.957024715702
5058,4504.8028,5720.182671618975
3453,2561.9984,3182.0519992813415
7991,2833.6448,1407.7906454103745
3131,1577.9460000000001,1667.6358279902504
5452,2189.1504,1476.2911282325053
8097,1235.7248,1247.1288326725949
7806,1539.9954,2773.055556343522
7699,1188.453,1067.996258444532
3357,2157.192,1832.8121059346352
3712,423.4488,1655.9993109513289
361,2756.4120000000003,2018.0368349008215
1778,4516.7872,2246.278597622836
3184,3280.3966,4174.501692684959
5032,1550.6482,1450.5195474269724
6127,1225.072,1991.0713814445398
5243,850.8924,779.2973389578458
2868,527.9794,396.9823459531656
7169,810.9444,966.0449689871593
8040,2985.4472,3938.9068721638964
2259,1816.3024,2709.7393247768923
977,1506.0396,3933.1591758874915
7818,499.35,2114.429831991355
6259,2397.5458,2940.412746550792
2278,3169.208,3612.2383643780504
5244,5355.0294,3988.941996216252
349,2554.0088,2569.153708211094
3558,3739.1328,2345.4605835417933
5853,165.7842,769.2286981813536
8145,3292.381,2702.7605007182183
3019,1185.124,1084.4173390377498
621,1332.9316,1913.8261539433279
7816,7510.224,4411.822625842267
216,260.9936,370.53147243435706
1106,708.4112,868.8491125141127
3750,761.0094,2000.2943417966303
2949,2143.2102,2464.5870790089434
1327,3663.2316,2833.6128260782434
6945,5238.5144,4425.357313926292
2459,2563.33,2998.25211330921
6133,2731.1116,3195.336472971365
7725,854.8872,2201.519810880168
867,1280.9992,2706.3795064189007
1586,2696.49,2879.445198969208
4687,2463.46,3839.481532833592
3873,2028.6926,2921.4918014201567
4357,2693.8268,2614.077893875666
4894,830.9184,1296.4441491942534
1979,1631.8758,1166.1203687172735
1245,2552.6772,2114.6838967909307
7000,651.1524,1544.6436474105258
2001,3878.285,2469.2694873192804
465,2048.6666,1859.704071141148
5256,1992.7394,2228.7393021146613
4024,635.1732,763.2927924627425
7243,1205.098,1948.9057021773976
4400,1342.2528,1854.5529309637552
7065,2749.7540000000004,3157.1771647417145
1171,5704.5744,4104.320624057862
8337,193.7478,1178.436282653879
3509,2460.7968,3332.8477648543826
8475,378.1744,1671.911276482762
7714,2985.4472,2498.4930183721845
3369,1198.44,845.0392877847312
5215,980.0576,1006.6255066239612
7297,4537.427,3944.019545334087
1840,1037.3164,821.1024190513897
5049,502.0132,970.938644880291
2902,2566.659,2673.518551758564
4477,517.9924,2203.3619730491564
803,3235.788,4242.35328192497
3010,4762.4674,3312.117193348787
6774,564.5984,366.9280720196209
1669,6201.927,3657.2784893959183
3828,1086.5856,1472.1281079529244
6145,264.3226,2422.108085452478
415,1571.2879999999998,2485.850879197978
7183,2116.5782,3244.1795102636565
1593,4514.124,3564.1743762549054
2215,600.5516,881.6020326648812
3476,2956.152,3110.5801754837225
348,3142.5759999999996,3124.2121900512466
6478,1216.4166,734.4180133170563
5515,2024.0320000000002,1834.7998400129854
7258,2358.2636,2668.3447281709723
5151,768.9989999999999,2151.144506952175
4892,2828.3184,2544.348389451008
4318,1625.8836,1961.366061940677
5093,191.0846,1054.2279641315668
4996,914.8092,2311.6744406508064
7030,249.0092,76.43031148494606
6142,2579.975,1350.881125757231
6147,2599.2832,2610.679757265728
1338,3374.2744,3488.155097554287
6072,190.4188,-243.46529614302517
4784,2061.3168,4072.812937289208
925,4102.6596,2800.717201216076
7105,975.3969999999999,1247.5572553918914
4424,3171.8712,4114.440984802701
7076,8245.2672,3715.658371788098
5931,1312.9576,670.6589031550149
1465,4074.696,2717.856706519827
4955,83.8908,-1160.6288558602455
1371,1867.569,1486.893223081476
7143,280.9676,450.18074427463443
8301,5806.4418,4779.414642142545
6933,970.7364,2173.757799216178
682,3185.853,3401.747184742888
3700,3795.06,3117.052255530883
3680,1007.3554,978.7935771310233
3775,5451.5704,3679.763490364395
5812,7317.142,4723.442962711761
4184,1001.3632,2145.142392516166
5234,1504.7079999999999,1190.0907421603183
596,487.3656,1641.7643071452244
3188,834.9132,1496.7069581230253
6852,2093.9410000000003,2000.3518650748576
3151,2940.1728,2915.957178982609
7121,209.0612,-193.22367014233123
5786,3342.316,2501.4018363705077
3981,585.904,823.1441580162044
3059,1310.2944,1305.94891623604
5835,732.38,519.4742272220759
30,163.7868,-923.4525024462926
5425,5329.0632,4444.865455131208
6831,254.3356,160.94706425148047
6201,3025.3952,3310.1918699056428
7124,2036.6822,3187.5847772120487
3936,1133.8574,1455.7550539585334
2039,159.792,850.7658278655181
4310,196.41099999999997,1314.428156305847
871,1150.5024,810.155605033948
1392,1358.2320000000002,1260.2205889882987
1864,1617.894,1605.1778379944565
3318,2797.6916,2148.3549033732193
5469,3815.034,4050.090606466256
1042,3611.2992,2075.1995752087623
1116,1018.674,2689.277014114163
2211,1323.6104,3038.945036740999
7614,1619.2256,1467.795682156849
2404,3078.6592,2977.468347162513
6075,882.8508,2373.717887583867
6463,1258.362,2958.4412426969275
828,58.5904,-931.8222106166602
7649,834.9132,707.7186692844953
3028,147.8076,-563.2504551006742
4615,1826.2894,2242.764829004579
4780,585.2382,1267.2592825444285
8500,1907.517,2021.738286718412
1965,1162.4868,695.047695482808
531,370.1848,1083.4100398754185
7831,2406.2012,3006.330686251113
6615,2109.2544,2745.225687210604
3580,1402.1748,3824.134159554033
5260,2900.2248,2561.883468609443
2690,1070.6064,811.7351481564399
3376,2684.5056,3050.4595158673183
951,2892.2352,1896.201700544124
570,639.168,1439.2345924386705
7800,335.5632,810.3507132943084
1736,2396.88,1967.717288449935
5383,5797.7864,3377.394030691815
1041,3542.0559999999996,3059.745487557216
7624,1772.3596,2538.197057027006
3149,1278.336,1716.607069125715
3539,1238.388,1903.2947592329765
4992,1177.1344,2022.4179065640112
6161,1607.9070000000002,1391.2824635623679
7583,1867.569,1808.5668739650253
114,3151.8972,2855.0023614530564
1625,2267.049,2042.0962187418484
872,2641.8944,2617.52869157482
5794,2636.5679999999998,4567.970116124601
666,607.2096,1311.0483282795021
4899,5727.2116,4068.1936461728483
7269,3325.671,1997.3821094700415
5752,8479.6288,4138.95771863817
6740,1342.2528,1080.843439485335
4103,1505.3738,1109.6686218316447
6238,197.0768,1113.1631111718793
4145,2087.9488,4079.512150514642
8214,4857.6768,3864.3132799664113
238,2074.6328,3197.310789806326
1524,4629.9732,3537.3177561419184
5205,3630.6074,2698.7603882163817
2165,2409.5302,3157.9761816865234
2553,1411.496,2184.2536533034363
4214,3020.7346,3713.582600675603
4659,2586.633,2638.7895146616556
1828,2909.546,2507.6416112775964
2686,2011.3818,1488.420130020084
5331,739.038,781.160318345235
2761,3020.0688,2428.1343954147974
6718,2649.884,2246.6114032702417
6270,959.4178,1174.1659229780753
7553,1177.1344,1543.9889772928086
3343,1470.0864,1634.5502483367702
17,718.3982,939.7762646873872
3171,251.6724,-1177.4099370678503
8160,1661.8368,2607.18779457078
6973,2332.9632,2963.613107605372
4442,2189.1504,1350.9721422497412
2374,1384.1982,2407.3881555557114
7996,379.506,147.65727756102206
2368,5206.556,4039.88836418638
965,5469.547,4223.452822228304
7893,2556.672,1667.4205663585071
172,1360.2294,2413.6274874591286
1428,5366.348000000001,3327.644855271732
2940,508.6712,2197.7963432805445
2433,1374.2112,2425.1198504491263
483,520.6556,2208.119088862556
5687,2773.0570000000002,2563.7098504832165
520,303.6048,684.4110694594299
36,2797.6916,3567.82521424144
6294,1162.4868,1025.1014317958502
3338,1662.5026,2481.4733702601975
5048,524.6504,4266.10611623812
6542,263.6568,2119.3698997248666
5791,2524.0478,2531.3682026135616
6058,1715.1008,1265.42069923497
2075,749.025,1346.5996459698538
5625,3621.952,3052.6199631984227
2552,1869.5664,2534.4754816140608
1155,1821.6288,1535.7613760965728
4817,419.454,2196.7169588000875
3994,2972.797,3897.930022800178
1045,2187.153,2429.0378072897706
2773,1494.0552,1485.163211565366
3672,3595.32,3138.997764497624
6426,131.8284,776.5471511813237
1083,782.9808,1529.5596826840042
6800,932.12,1577.4773882078484
8041,326.242,720.781420521984
8133,431.4384,1380.2800548868177
6450,1098.57,1736.396678550814
1302,3008.0844,2632.2624476324304
4783,2548.6824,1960.5351188500429
4979,1569.9564,1488.0706063043913
2058,930.1226,1386.0120652022167
8507,515.995,1647.3945454700138
376,5715.2272,3093.7662808418618
6144,986.7156,2828.0592696186927
873,1547.985,1726.9016137887988
6411,2960.1468,4184.559813609332
7793,516.6608,2194.6349437286635
7529,5509.495,3464.21617505192
2284,934.7832,1275.341881950018
8452,3791.0652,2358.4185300603776
7967,7266.5412,3348.4798388043782
4133,1406.1696,3735.849075304722
5974,229.701,-706.5396991327798
2148,2580.6408,2278.6488480409134
607,1665.8316,1461.4641066697895
8394,309.597,1688.4681609934444
4132,3169.208,2480.6682892715558
6683,2283.0282,3938.9095607975005
1732,3779.0808,2776.7188934800524
7536,4915.6014,4870.323093443509
2161,4350.3372,3636.9529272931463
4782,306.268,2422.6659655803855
8385,2678.5134,1413.9692535934387
7752,9678.0688,4712.080033654242
1037,3661.9,2306.688427635407
3667,7350.432,5051.883530782718
7799,3197.1716,3683.9880413062515
825,1267.0174,1795.147395603894
856,2356.9320000000002,3153.688318376701
4392,111.8544,-889.2239672611083
2525,599.22,897.9796894815494
6994,4976.855,4842.908607624795
5998,4893.63,3032.1323581377246
7469,2302.3364,2618.734642052011
5722,4157.2552,3791.6171472721685
1427,1347.5792,1109.4470512465684
1668,1426.1436,1067.7280532829352
449,2486.763,2350.8052369428374
2726,2556.672,2267.9563786570698
5291,3962.8416,2272.2691240728964
918,198.4084,-323.05116127347355
3132,1966.7732,2339.2007303115697
452,199.74,566.2467896087257
5119,1752.3856,2146.8397870552053
7670,1278.336,1308.3065847877428
7610,455.4072,70.64920667644469
5789,553.9456,655.1831204077819
450,1139.8496,2170.801750964935
7954,1384.1982,946.3124179762355
8512,2479.4392,2817.899091335851
4623,1038.6480000000001,2978.610214887687
4786,3331.6632,2995.7317350369995
6062,422.1172,1514.5532280378288
2696,2656.542,1450.2569296267013
8021,2380.235,2722.7383366038334
2126,2931.5174,2692.143216513313
282,2125.2336,3030.1961603308982
5463,6723.2484,4006.647105800794
2448,1186.4556,2163.7496652462332
3768,207.0638,1481.6272677384886
8251,3675.216,5334.440300704688
4486,782.9808,1597.735386130874
5147,809.6128,883.2987963824975
1949,1396.1826,3894.45377304546
582,2735.1064,3014.558081819889
6267,5592.72,2266.645145798102
2091,1245.046,3892.4760774058295
1525,1644.526,2600.8372466977553
4608,3773.7544,3822.769794892652
6068,1134.5232,1453.8626635928563
2752,2712.4692,2983.566622206802
4474,1091.2462,1574.7842275053536
6892,247.0118,593.6882768455779
7572,2681.8424,2252.4098584846724
7479,3530.0716,2486.9506009304564
4445,2246.4092,2548.668520373141
1954,4250.4672,3683.003124335976
2019,6029.4848,4560.391945344521
1118,2024.0320000000002,1700.2764404157333
161,1808.9786,3026.602838977487
1319,503.3448,834.8916732602734
457,1957.4520000000002,1532.1874959660838
3240,805.618,1305.2584392746903
4446,4106.6544,2590.366975258027
2700,778.9860000000001,1360.5809619463573
3119,1171.808,478.55760562821433
2720,2698.4874,2081.7878647218013
6885,1556.6404,1848.9465197968389
4577,407.4696,784.7489200827697
1065,143.8128,-1098.124535402338
5539,1406.1696,1068.3159886209287
6136,416.125,-504.8740198919734
3355,1315.6208,2698.0913449451227
2769,1765.7016,2482.45208716733
3774,3271.0754,3182.338210370521
6938,2864.2716,2594.994736829315
8413,1691.132,1358.5752675971282
5660,1278.336,935.8304499163769
1721,3261.7542,2300.758659061794
3172,2889.572,1752.249391660607
2332,1214.4192,769.5018492065853
